Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
274,46.167,220,77,138,259,72,135,39.433,41.267,255,255
274,45.858,384,151,382,409,173,409,42.872,40.102,255,255
274,45.855,37,151,115,23,125,141,39.345,41.272,255,255
274,45.391,345,273,283,375,259,302,38.171,36.016,255,255
274,44.485,211,137,288,211,100,297,38.079,39.651,255,255
274,44.262,238,39,331,250,70,347,36.892,36.401,255,255
274,40.923,500,337,368,470,338,351,34.496,38.039,255,255
274,40.627,352,156,223,324,151,246,36.579,34.299,255,255
274,40.217,337,478,414,328,446,420,33.779,33.201,255,255
274,38.070,421,442,395,393,458,398,32.388,31.474,255,255
274,36.363,12,98,130,23,125,141,31.161,32.843,255,255
274,35.098,314,282,454,334,297,434,32.016,33.033,255,255
274,33.002,93,221,250,113,237,267,30.741,30.309,255,255
274,32.534,506,424,253,503,401,263,25.259,22.739,255,255
274,29.363,259,176,270,249,196,284,26.382,23.846,255,255
274,29.070,375,259,302,383,237,308,24.166,21.344,255,255
274,28.949,408,422,387,421,442,395,25.159,24.508,255,255
274,28.806,200,62,434,188,46,417,26.249,26.598,255,255
274,28.171,218,163,399,242,158,401,24.597,22.839,255,255
274,26.413,502,391,270,497,394,291,21.794,21.183,255,255
274,26.167,101,162,320,102,180,334,22.825,20.679,255,255
274,25.899,232,279,277,250,282,292,23.622,22.334,255,255
274,25.606,260,301,296,260,301,296,0.000,19.937,255,255
274,25.342,92,68,347,81,80,363,22.825,22.019,255,255
274,24.342,421,442,395,437,455,398,20.833,17.002,255,255
274,23.924,225,423,352,225,423,352,0.000,16.342,255,255
274,23.342,241,189,210,226,177,220,21.656,18.781,255,255
274,22.217,213,277,277,232,279,277,19.105,17.769,255,255
274,21.924,144,352,217,148,367,229,19.621,18.431,255,255
274,20.485,229,143,31,211,142,34,18.276,19.261,255,255
274,20.317,350,267,269,345,273,283,16.031,14.437,255,255
274,20.192,209,363,454,219,378,457,18.276,19.272,255,255
274,19.510,402,50,450,410,64,448,16.248,17.431,255,255
274,17.731,495,419,352,504,426,363,15.843,12.434,255,255
274,16.953,442,464,387,437,455,398,15.067,12.824,255,255
274,16.828,224,407,335,228,414,346,13.638,11.824,255,255
274,16.632,260,301,296,256,288,297,13.638,13.440,255,255
274,15.681,441,267,256,444,266,259,4.359,8.457,255,255
274,15.071,80,220,248,93,221,250,13.191,11.793,255,255
274,14.949,224,407,335,222,417,344,13.601,10.804,255,255
274,13.949,503,401,263,502,391,270,12.247,9.543,255,255
274,13.585,162,147,24,157,150,25,5.916,9.455,255,255
274,12.899,222,417,344,225,423,352,10.440,10.222,255,255
274,12.489,127,214,123,119,219,130,11.747,8.361,255,255
274,11.707,157,150,25,159,150,25,2.000,6.418,255,255
274,11.439,250,282,292,256,288,297,9.849,8.557,255,255
274,11.071,226,400,328,235,397,330,9.695,8.224,255,255
274,10.757,228,414,346,228,418,349,5.000,5.601,255,255
274,10.535,228,393,321,226,400,328,10.100,8.807,255,255
274,10.535,226,400,328,224,407,335,10.100,7.251,255,255
274,9.803,189,128,136,189,128,136,0.000,5.084,255,255
274,9.389,505,384,269,502,391,270,7.681,8.281,255,255
274,9.342,340,279,287,345,273,283,8.775,9.288,255,255
274,9.010,222,417,344,228,414,346,7.000,6.622,255,255
274,8.293,34,150,62,36,155,63,5.477,5.890,255,255
274,7.293,228,418,349,225,423,352,6.557,5.893,255,255
274,6.878,34,150,62,36,155,63,5.477,4.251,255,255
274,5.596,228,414,346,228,418,349,5.000,0.000,0,0
274,5.196,501,400,260,501,400,260,0.000,2.732,255,255
274,4.878,235,397,330,235,397,330,0.000,2.850,255,255
274,4.560,162,147,24,159,150,25,4.359,2.914,255,255
274,4.560,441,267,256,444,266,259,4.359,1.414,255,255
274,4.464,31,148,60,34,150,62,4.123,4.331,255,255
274,4.146,501,400,260,503,401,263,3.742,1.000,255,255
274,3.146,230,391,322,228,393,321,3.000,3.232,255,255
274,3.146,337,373,376,335,372,378,3.000,2.914,255,255
274,2.000,157,150,25,159,150,25,2.000,0.000,0,0
284,4.560,334,223,32,334,223,32,0.000,2.414,255,255
284,1.000,334,224,32,334,223,32,1.000,1.000,255,255
311,21.195,467,430,37,478,417,38,17.059,17.808,255,255
315,10.439,314,413,38,319,409,41,7.071,8.551,255,255
355,58.876,391,343,53,350,370,45,49.739,50.974,255,255
355,50.412,319,391,37,348,371,45,36.125,39.440,255,255
355,19.731,319,391,37,319,391,37,0.000,13.824,255,255
355,11.975,348,371,45,350,370,45,2.236,6.839,255,255
355,3.146,348,371,45,350,370,45,2.236,0.000,0,0
365,4.828,192,446,62,195,449,62,4.243,4.122,255,255
415,18.192,461,300,89,472,301,101,16.310,16.291,255,255
415,4.464,472,301,101,472,301,101,0.000,1.732,255,255
444,150.155,128,11,103,105,90,192,121.206,131.543,255,255
513,85.921,321,424,142,351,468,179,64.846,74.664,255,255
533,103.506,509,480,156,448,441,176,75.113,91.302,255,255
533,37.023,419,418,168,443,437,175,31.401,33.198,255,255
533,9.025,443,437,175,448,441,176,6.481,4.434,255,255
533,8.389,443,437,175,448,441,176,6.481,4.204,255,255
581,152.183,16,8,192,63,102,199,105.328,132.766,255,255
594,84.847,318,13,204,312,40,272,73.410,75.782,255,255
753,5.975,311,307,300,308,310,303,5.196,5.588,255,255
904,320.637,28,238,405,139,415,422,209.616,271.910,255,255
904,199.928,48,13,425,56,166,452,155.570,180.549,255,255
904,122.298,181,435,401,139,415,422,51.039,107.278,255,255
904,104.992,28,238,405,56,166,452,90.427,92.198,255,255
904,80.869,14,228,337,28,238,405,70.143,71.507,255,255
904,53.016,128,376,438,139,415,422,43.566,46.491,255,255
904,2.828,57,166,453,56,166,452,1.414,0.000,0,0
915,300.594,47,505,350,71,341,341,165.991,267.780,255,255
915,52.362,86,379,339,71,341,341,40.902,44.197,255,255
915,7.975,73,344,347,71,341,341,7.000,6.881,255,255
1062,3.146,18,509,363,19,511,361,3.000,2.914,255,255
1062,2.828,23,510,360,21,511,361,2.449,2.639,255,255
1062,2.828,19,511,361,21,511,361,2.000,0.000,0,0
1062,2.828,19,511,361,21,511,361,2.000,0.000,0,0
1148,193.002,33,503,382,6,492,428,54.461,175.302,255,255
1184,5.657,179,423,395,181,420,398,4.690,4.966,255,255
1220,12.121,206,483,418,206,483,418,0.000,7.961,255,255
1220,8.025,202,478,414,206,483,418,7.550,7.445,255,255
1298,21.866,133,398,88,147,408,98,19.900,12.692,255,255
1298,21.417,147,408,98,147,408,98,0.000,14.621,255,255
1298,12.489,133,398,88,133,398,88,0.000,3.349,255,255
1298,5.975,147,408,98,147,408,98,0.000,3.850,255,255
1298,3.146,133,398,88,133,398,88,0.000,1.414,255,255
1299,13.585,190,502,0,190,502,0,0.000,9.584,255,255
1300,15.681,44,330,32,44,330,32,0.000,11.245,255,255
1301,15.707,484,327,44,484,327,44,0.000,12.304,255,255
1302,17.731,83,375,48,83,375,48,0.000,12.166,255,255
1303,4.560,435,310,232,435,310,232,0.000,3.110,255,255
