Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
1,40.228,426.585,353.003,0,453.433,337.093,0,31.208,35.857,255,255
1,39.646,506.134,192.909,0,474.314,174.016,0,37.006,37.118,255,255
1,39.234,147.167,405.705,0,175.009,423.604,0,33.099,33.010,255,255
1,38.715,329.136,191.915,0,358.968,213.791,0,36.993,32.943,255,255
1,38.681,81.538,255.555,0,86.510,219.757,0,36.141,34.374,255,255
1,38.581,82.533,122.308,0,93.471,154.128,0,33.648,34.816,255,255
1,38.581,468.348,322.178,0,488.236,305.273,0,26.101,34.033,255,255
1,38.481,319.193,243.622,0,344.052,269.476,0,35.866,33.663,255,255
1,38.239,0.000,184.954,0,22.871,159.100,0,34.518,35.112,255,255
1,37.998,38.780,239.645,0,70.600,224.729,0,35.142,33.326,255,255
1,37.927,433.545,180.976,0,465.365,178.988,0,31.882,34.312,255,255
1,37.927,37.786,208.819,0,70.600,203.847,0,33.189,34.058,255,255
1,37.828,253.564,202.853,0,271.463,232.684,0,34.789,33.573,255,255
1,37.316,284.390,13.921,0,310.243,38.781,0,35.866,33.878,255,255
1,37.274,356.979,316.212,0,391.782,320.189,0,35.029,34.222,255,255
1,37.245,37.786,459.402,0,67.617,477.300,0,34.789,33.020,255,255
1,37.174,97.448,379.852,0,128.274,391.784,0,33.054,33.459,255,255
1,37.174,256.547,350.020,0,288.367,337.093,0,34.345,32.158,255,255
1,36.521,278.424,146.173,0,245.609,139.213,0,33.544,33.954,255,255
1,36.080,226.716,437.525,0,254.559,417.638,0,34.216,32.946,255,255
1,35.929,268.480,179.982,0,299.305,173.021,0,31.602,29.533,255,255
1,35.910,231.688,476.306,0,253.564,503.154,0,34.632,32.121,255,255
1,35.909,420.618,146.173,0,445.478,170.038,0,34.460,31.956,255,255
1,35.868,37.786,208.819,0,42.758,175.010,0,34.172,32.492,255,255
1,35.839,50.713,169.044,0,67.617,197.881,0,33.426,30.863,255,255
1,35.668,211.801,60.657,0,236.660,38.781,0,33.114,32.775,255,255
1,35.427,28.837,0.994,0,6.961,21.876,0,30.243,31.345,255,255
1,35.186,390.787,455.424,0,417.635,439.514,0,31.208,32.140,255,255
1,35.176,411.669,154.128,0,440.506,170.038,0,32.935,28.493,255,255
1,35.115,359.962,170.038,0,391.782,176.005,0,32.374,32.080,255,255
1,34.523,54.690,151.145,0,84.521,157.111,0,30.422,27.352,255,255
1,34.382,244.615,55.685,0,272.457,40.769,0,31.586,28.336,255,255
1,34.291,242.626,27.843,0,274.446,33.809,0,32.374,31.353,255,255
1,34.191,469.343,390.790,0,496.191,391.784,0,26.866,28.979,255,255
1,34.091,255.553,73.584,0,279.418,51.708,0,32.374,31.308,255,255
1,34.021,52.702,22.871,0,66.623,47.730,0,28.492,31.689,255,255
1,33.779,133.246,105.404,0,145.178,134.241,0,31.208,27.459,255,255
1,33.709,328.142,70.601,0,358.968,67.618,0,30.969,30.160,255,255
